Timestamp,Gesture,Control,Name,Score,Hand_position_x,Hand_position_y,Hand_position_z,Hand_pitch,Hand_yaw,Hand_roll,Hand_sphere_x,Hand_sphere_y,Hand_sphere_z,Hand_sphere_r,finger0_direction_x,finger0_direction_y,finger0_direction_z,finger0_tip_x,finger0_tip_y,finger0_tip_z,finger1_direction_x,finger1_direction_y,finger1_direction_z,finger1_tip_x,finger1_tip_y,finger1_tip_z,finger2_direction_x,finger2_direction_y,finger2_direction_z,finger2_tip_x,finger2_tip_y,finger2_tip_z,finger3_direction_x,finger3_direction_y,finger3_direction_z,finger3_tip_x,finger3_tip_y,finger3_tip_z,finger4_direction_x,finger4_direction_y,finger4_direction_z,finger4_tip_x,finger4_tip_y,finger4_tip_z
3/3/2014 11:26:54,10L,No,3,,-41.5547,172.317,79.4004,0.468120102351758,0.092050167678772,3.03478165005674,-38.8482,198.937,54.7215,55.6622,-0.13303,0.341731,-0.930335,-64.0674,205.016,-1.782,0.391693,0.286754,-0.87427,-7.12538,209.149,0.200537,0.00974115,0.648981,-0.760742,-30.0529,234.576,0.717883,,,,,,,,,,,,
3/3/2014 11:27:35,2L,No,3,,-44.3347,228.407,144.854,0.663264597039489,0.200966878849724,0.089867904697549,-42.5671,257.246,119.896,52.5509,-0.178493,0.503058,-0.84562,-54.6554,289.523,66.0364,0.28349,0.69152,-0.664404,-0.361084,292.38,85.2615,,,,,,,,,,,,,,,,,,
3/3/2014 11:27:40,1L,No,3,,-26.5692,230.244,88.8798,0.319454433643137,0.171272718990316,-0.03066049185249,-21.2951,237.176,59.3268,57.5669,0.106704,0.459655,-0.881664,-14.2202,269.107,-0.368645,-0.220411,0.421213,-0.879772,-58.7752,262.723,5.50894,0.338583,0.36006,-0.869321,23.1261,255.752,16.3075,-0.438183,0.211944,-0.873542,-88.1981,244.575,31.8806,0.742415,0.297969,-0.600029,48.1216,227.196,93.2572
3/3/2014 11:28:30,6L,No,3,,-53.5319,256.757,57.082,-0.01070266180148,0.140836051396413,-2.96060732589895,-58.3508,261.932,20.9246,49.7227,-0.58685,0.00637984,-0.80967,-96.8431,269.672,-32.9328,0.440012,0.274309,-0.85507,-4.76716,267.68,2.49163,,,,,,,,,,,,,,,,,,
3/3/2014 11:28:38,3L,No,3,,-41.1939,248.17,42.6152,0.686190014440684,-0.031826608042094,-0.514960870446487,-17.12,305.472,44.7003,77.8765,0.178676,0.564778,-0.805668,-38.2852,301.814,-35.4465,0.649232,0.430677,-0.626909,13.0912,287.955,-31.1412,-0.390742,0.276342,-0.878041,-90.9604,296.384,21.2108,,,,,,,,,,,,
3/3/2014 11:29:31,7L,No,3,,-14.5353,150.478,84.6732,0.21060004358791,-0.136466125596161,-0.323039384721277,-20.1896,130.424,48.344,59.1745,-0.111685,0.0561295,-0.992157,-37.0354,173.929,-7.63731,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2014 11:30:08,9L,No,3,,-26.957,259.445,65.8638,0.359264508862305,0.250802451316338,-0.054513166500671,-20.8578,275.744,36.5981,56.768,-0.1798,0.0106458,-0.983646,-69.5155,283.589,-17.7617,0.689205,0.2529,-0.678998,54.3521,278.555,27.9258,,,,,,,,,,,,,,,,,,
3/3/2014 11:30:35,4L,No,3,,-37.2102,276.634,68.6179,0.304407500844337,0.482407946598058,-0.194492260440699,-30.8125,277.909,33.9324,54.8165,-0.00510784,-0.476584,-0.879114,-47.8293,292.293,-23.8002,0.16172,-0.0618146,-0.984899,-2.52973,307.936,-13.617,0.599224,-0.00859,-0.800535,29.1411,271.362,36.0997,,,,,,,,,,,,
3/3/2014 11:30:45,8L,No,3,,-27.9124,222.19,71.1017,0.55753635544021,0.640139076013226,3.06819813597571,-14.4683,227.595,42.6601,54.2969,0.320299,0.406976,-0.855441,23.3519,266.941,-1.4948,0.132611,-0.0844994,-0.98756,-47.3106,250.601,0.0606651,0.970169,0.0215196,-0.241472,48.0595,218.553,61.2986,,,,,,,,,,,,
3/4/2014 12:45:44,1R,Yes,4,,27.7385,175.567,6.27932,1.02836617385577,-0.852477360946438,-0.647159102626934,147.685,325.942,36.069,204.121,-0.201905,0.647237,-0.735063,22.5138,220.098,-86.9885,-0.201221,0.708337,-0.676586,-5.59919,250.781,-79.9646,-0.250115,0.793198,-0.55523,-25.6541,261.927,-59.4588,-0.214352,0.87899,-0.425945,-39.8338,264.883,-23.8501,-0.44218,0.487826,0.752663,-51.9727,198.882,73.2331
