Timestamp,Gesture,Control,Name,Score_knn,Score_knn_plus,Score_svm,Score_svm_plus,Hand_position_x,Hand_position_y,Hand_position_z,Hand_pitch,Hand_yaw,Hand_roll,Hand_sphere_x,Hand_sphere_y,Hand_sphere_z,Hand_sphere_r,finger0_direction_x,finger0_direction_y,finger0_direction_z,finger0_tip_x,finger0_tip_y,finger0_tip_z,finger1_direction_x,finger1_direction_y,finger1_direction_z,finger1_tip_x,finger1_tip_y,finger1_tip_z,finger2_direction_x,finger2_direction_y,finger2_direction_z,finger2_tip_x,finger2_tip_y,finger2_tip_z,finger3_direction_x,finger3_direction_y,finger3_direction_z,finger3_tip_x,finger3_tip_y,finger3_tip_z,finger4_direction_x,finger4_direction_y,finger4_direction_z,finger4_tip_x,finger4_tip_y,finger4_tip_z
3/25/2014 11:01:36,3,Yes,13,3,3,5,7,70.3094,142.284,60.9705,1.33447760880131,-1.36357451211012,-0.52316293193462,56.5855,149.164,51.4411,72.9199,-0.363489,-0.18629,-0.912782,23.0589,165.214,-18.5782,-0.39528,0.538655,-0.744046,1.41237,211.808,23.4034,-0.934052,-0.0855346,0.346744,-25.3904,133.383,80.9774,,,,,,,,,,,,
3/29/2014 14:17:59,3,No,15,3,3,6,9,40.6805,117.65,26.5928,1.15559859754162,-1.20957085611078,-0.418281988878398,25.7697,124.859,14.6293,64.5483,-0.500401,-0.10824,-0.859001,-8.23791,150.078,-53.2534,-0.36373,0.581378,-0.727805,-12.0408,199.265,-14.9953,-0.999419,0.0228803,-0.0252749,-44.9644,109.005,38.592,,,,,,,,,,,,
3/29/2014 14:21:02,3,No,15,3,3,4,7,40.2817,112.238,25.3048,0.745631506250802,-1.10369634542619,-0.148828530972017,25.1653,115.336,11.8886,64.0944,-0.453374,-0.369513,-0.811118,-9.11638,116.425,-60.5745,-0.462315,0.440403,-0.769617,-23.7175,171.411,-33.5498,-0.995089,-0.00263605,0.0989448,-35.8408,98.5686,43.9002,,,,,,,,,,,,
5/6/2014 14:47:12,3,Yes,,10,10,7,9,18.7289,133.087,41.5432,0.457736384709481,-0.445299674638882,-0.069596739380176,-1.5691,79.4037,-16.9228,92.1483,0.286077,-0.398836,-0.871258,56.7914,142.9,-51.973,-0.210449,0.152152,-0.965692,-12.095,173.149,-45.7899,-0.757297,0.0947815,-0.646156,-63.8432,117.466,34.3215,,,,,,,,,,,,
5/6/2014 14:47:19,3,Yes,,10,10,6,7,18.4343,158.802,40.2781,0.203704523298955,-0.415881080344669,0.105846090783398,5.06877,132.96,-0.387755,66.8896,-0.235892,0.151441,-0.959907,-15.1969,191.179,-56.7718,0.350328,-0.564234,-0.747603,54.656,145.341,-49.2154,-0.754919,-0.056698,-0.653362,-66.5015,142.714,13.0595,,,,,,,,,,,,
5/6/2014 14:47:35,3,Yes,,10,10,7,8,24.9587,151.32,22.112,0.332986052344236,-0.459616345064275,-0.031842637404838,8.35613,121.633,-26.5386,70.0886,0.270194,-0.326995,-0.905577,55.8975,154.77,-77.2287,-0.285322,0.234335,-0.929343,-11.4954,190.721,-67.9607,-0.762956,0.126522,-0.633948,-61.8429,144.228,4.11121,,,,,,,,,,,,
5/6/2014 14:47:40,3,Yes,,10,10,7,8,14.4205,153.517,32.8512,0.268795287712881,-0.424251089994772,0.036458733614835,0.527824,135.372,-12.4132,64.7807,0.272657,-0.433335,-0.858999,49.2978,149.188,-64.1684,-0.230383,0.298386,-0.926223,-17.7491,198.859,-58.3435,-0.585175,0.0923518,-0.805631,-68.9923,140.801,16.3272,,,,,,,,,,,,
3/3/2014 10:52:10,4,Yes,1,6,6,7,7,-9.58644,195.815,12.7638,0.010043997130827,-0.497453983539574,0.104335045814219,-19.9174,158.495,-22.7611,62.274,0.0494665,-0.589717,-0.806094,-0.895547,167.794,-86.0842,-0.141324,-0.501594,-0.853482,-48.3573,185.421,-83.0512,-0.689008,-0.148938,-0.709285,-78.0508,174.845,-13.2759,,,,,,,,,,,,
3/4/2014 12:48:50,4,Yes,4,3,3,8,7,13.5268,250.686,1.82828,0.084453076891207,-0.441599649007884,-0.051129415349804,-0.874615,254.733,-27.4776,72.2281,-0.143197,-0.0183349,-0.989524,-25.5748,268.054,-104.896,-0.0851122,-0.328765,-0.940569,6.87226,191.674,-81.1877,-0.468533,0.517348,-0.71612,-78.0673,288.41,-63.6964,,,,,,,,,,,,
3/4/2014 16:18:25,4,Yes,5,10,10,10,9,43.5644,135.909,18.6927,1.11733723052389,-1.39944185316435,-0.256172262183385,26.6136,72.9935,-0.603976,96.3151,-0.527019,-0.506082,-0.682738,-28.5464,146.916,-44.2653,-0.693284,-0.124057,-0.709906,-48.6204,155.472,-10.5664,-0.998967,-0.0138766,0.0432718,-23.9533,124.844,49.3853,,,,,,,,,,,,
3/4/2014 16:19:12,4,Yes,5,10,10,9,9,43.1123,133.274,25.7193,0.795103397731123,-1.27130022811506,-0.140963197072665,33.9954,104.483,7.33429,76.6361,-0.417634,-0.544567,-0.727344,-19.4451,141.876,-51.6569,-0.671283,-0.0997843,-0.734454,-51.3722,154.724,-14.349,-0.646025,-0.217579,-0.731649,-24.7793,119.764,45.2722,,,,,,,,,,,,
3/5/2014 13:20:12,4,Yes,6,10,10,10,8,20.5334,223.235,49.1077,0.746511679556972,-0.502645590196093,-0.121661134110104,1.24319,233.212,10.3244,62.8778,-0.214127,-0.623755,-0.751717,27.6723,250.759,-42.3984,-0.177395,-0.0538112,-0.982668,-10.4836,289.899,-37.9816,-0.614705,0.228731,-0.754864,-62.7326,244.736,3.8154,,,,,,,,,,,,
3/5/2014 13:21:09,4,Yes,6,0,0,7,4,25.7381,253.293,48.7528,1.18786217064269,-0.706060149951889,2.68627218597061,16.2113,307.573,43.1257,61.0705,-0.230512,0.157571,-0.960227,33.8037,334.272,-15.3374,-0.419822,0.806692,-0.415929,-44.9567,298.577,24.3156,-0.108215,0.50748,-0.854841,3.08229,368.469,24.7297,,,,,,,,,,,,
3/12/2014 12:48:38,4,Yes,8,6,6,5,5,2.17201,92.8737,41.8384,0.716002658636724,-0.144706869963271,0.367978321162962,0.408085,93.3001,21.5451,59.0604,0.032475,0.126596,-0.991423,26.3304,130.79,-22.841,0.0417924,0.526705,-0.84902,-1.01779,154.408,-18.8074,-0.263422,0.382678,-0.885532,-41.3582,139.656,-15.4793,,,,,,,,,,,,
3/17/2014 11:42:56,4,Yes,9,10,10,10,10,7.68585,164.35,56.4187,0.416748009787993,-0.821251432692031,0.135392338972509,-0.56598,142.746,19.9387,62.485,-0.0346189,-0.676281,-0.73583,1.29795,158.161,-41.7435,-0.297742,-0.46456,-0.833987,-55.0746,170.353,-26.1442,-0.351926,-0.348634,-0.868679,-44.4921,133.864,37.3553,,,,,,,,,,,,
3/17/2014 11:43:37,4,Yes,9,10,10,9,9,7.4666,142.568,34.5463,0.537474979526504,-0.886765536401165,0.07465688602182,0.181942,122.483,1.3861,64.6634,-0.0767636,-0.593641,-0.80106,-1.55055,148.457,-60.5413,-0.326001,-0.439114,-0.837199,-54.8302,154.978,-40.4145,-0.492114,-0.36126,-0.792032,-49.6869,111.575,22.6927,,,,,,,,,,,,
3/17/2014 11:57:17,4,Yes,10,3,3,2,3,12.196,243.81,42.1,0.320887114233547,-0.426766443609719,0.089864402358126,-0.158632,231.743,-7.77856,62.3757,0.320096,-0.0556133,-0.945751,42.3004,265.669,-53.6929,-0.235549,0.260841,-0.936204,-26.0192,289.969,-44.2994,-0.721498,0.0845089,-0.68724,-69.107,235.218,7.91515,,,,,,,,,,,,
3/19/2014 11:20:28,4,Yes,11,6,10,3,4,-20.4095,186.651,17.6632,0.897805334596388,-0.995296337960866,0.053284517038059,-32.9963,195.318,-8.64081,57.138,-0.197283,0.303581,-0.932158,-39.9042,245.921,-55.32,-0.455381,0.319779,-0.830884,-77.9868,240.083,-37.2993,-0.509382,-0.0340846,-0.859865,-97.0841,179.119,-0.107685,,,,,,,,,,,,
3/19/2014 12:06:48,4,Yes,12,6,6,4,4,11.2536,154.438,-2.58033,-0.178613032342835,-0.76713440330487,0.106041844621772,-0.075388,93.0369,-22.2159,80.8818,-0.110638,-0.644307,-0.756721,3.42295,123.551,-102.494,-0.547574,-0.33152,-0.768282,-53.7244,140.854,-79.5776,-0.999358,-0.012891,-0.0334249,-62.6964,135.579,13.6666,,,,,,,,,,,,
3/19/2014 12:07:09,4,Yes,12,6,6,7,6,9.53321,179.33,6.75595,-0.084721396755387,-0.617889369531932,0.0522762850728,-7.38643,135.894,-21.7093,68.8152,-0.00455542,-0.774992,-0.631954,13.5272,136.472,-93.8284,-0.412041,-0.301913,-0.859692,-44.3387,171.94,-88.1759,-0.999447,0.0201064,0.0264801,-71.3348,168.565,5.32658,,,,,,,,,,,,
3/25/2014 10:58:03,4,Yes,13,10,10,10,9,63.0056,160.706,82.4133,1.03429958485813,-1.28522127876168,-0.1392649564055,47.1292,145.061,63.8351,71.6247,-0.227009,-0.561521,-0.795714,19.3838,171.986,3.06591,-0.385085,-0.174436,-0.906246,-16.0692,199.603,27.0705,-0.927588,-0.15259,0.341023,-23.1957,135.476,84.3585,,,,,,,,,,,,
3/25/2014 10:58:33,4,Yes,13,10,10,9,9,41.9809,131.198,83.9252,1.02483660044825,-1.19294604017345,-0.144600423259103,34.5434,121.108,60.4987,69.6625,-0.304225,-0.43743,-0.846228,5.85823,153.414,5.7596,-0.387099,-0.274273,-0.8803,-21.3698,174.283,33.7513,-0.999625,-0.0185806,0.0201347,-40.9454,119.962,77.5973,,,,,,,,,,,,
3/26/2014 12:14:50,4,Yes,14,6,6,8,7,-12.6451,193.795,23.3721,-0.173049821304758,-0.941325983579174,0.413139097849673,-31.5647,186.278,-2.00249,56.9015,-0.225331,-0.604329,-0.764207,-59.1576,176.514,-64.8375,-0.384044,-0.488041,-0.783789,-94.7687,192.732,-37.1742,-0.958003,-0.0601995,-0.28037,-73.78,157.474,6.80093,,,,,,,,,,,,
3/26/2014 12:15:22,4,Yes,14,3,3,8,7,21.4867,155.214,28.6198,0.237932843521152,-0.711262753631142,-2.96248258029607,4.66366,182.436,9.11924,69.9937,-0.194812,-0.717944,-0.668285,-23.913,123.678,-52.3308,-0.487327,-0.318737,-0.812969,-69.4604,155.858,-23.1423,0.248363,-0.619392,-0.744761,15.4595,150.553,-10.2062,,,,,,,,,,,,
3/29/2014 14:10:40,4,No,15,3,3,7,7,33.6708,166.259,-4.3759,0.392884321586629,-0.438568451645046,0.428272490498586,45.5431,122.51,-47.2869,86.0331,-0.404002,-0.108592,-0.90829,4.96695,186.102,-96.3257,-0.28643,-0.22552,-0.931181,40.5226,198.395,-79.0722,-0.117824,0.198645,-0.972963,-27.1125,168.613,-78.8837,,,,,,,,,,,,
5/6/2014 14:58:00,4,Yes,,10,10,8,8,23.4539,168.678,48.1587,0.063815559212209,-0.474876689709642,0.200001909576082,14.4492,140.095,21.4538,62.9087,0.072664,-0.615978,-0.784405,-0.446052,166.432,-40.9713,0.0749339,-0.870362,-0.486677,43.366,144.996,-30.6149,-0.595935,-0.338513,-0.728196,-49.8767,136.576,30.6204,,,,,,,,,,,,
5/6/2014 14:58:07,4,Yes,,10,10,9,9,16.8377,172.245,51.4584,-0.042390322453029,-0.560015962986732,0.33091918829265,9.6029,145.365,26.3464,62.0262,0.0822055,-0.663204,-0.74391,-13.4723,165.974,-36.9769,0.119194,-0.857721,-0.500107,31.4744,143.924,-31.4565,-0.819333,-0.235684,-0.522634,-53.0722,132.753,35.3232,,,,,,,,,,,,
5/6/2014 14:58:25,4,Yes,,10,10,8,8,13.0514,151.298,47.9553,0.10570125385834,-0.475458216083285,0.214278884356437,5.2728,119.265,18.0126,67.6753,-0.0063835,-0.529089,-0.848542,-12.5249,157.218,-41.8261,0.0693506,-0.754856,-0.652214,36.2233,138.169,-41.3611,-0.873701,-0.0668105,-0.481854,-62.9454,119.372,37.3219,,,,,,,,,,,,
5/6/2014 14:58:29,4,Yes,,10,10,7,7,15.1098,174.884,37.6197,0.018895662282058,-0.493869702181687,0.241501260860181,5.97911,143.712,7.16423,65.3652,-0.073362,-0.500209,-0.862792,-18.2868,177.199,-53.5393,0.109446,-0.759622,-0.641089,33.6563,156.588,-52.2808,-0.538182,-0.410599,-0.73605,-56.2531,139.061,26.4765,,,,,,,,,,,,
3/4/2014 12:56:26,5,Yes,4,6,10,4,6,4.97779,258.991,41.949,0.679767546256783,-0.318513086372831,-0.051465329565954,-17.7482,300.937,21.3792,69.887,0.0287573,0.351238,-0.935845,26.4608,313.143,-35.4323,-0.299239,0.674587,-0.674825,-76.1655,322.648,-25.5074,,,,,,,,,,,,,,,,,,
3/4/2014 16:23:17,5,Yes,5,6,3,4,5,37.3805,140.537,52.9196,0.382167926212094,-0.54300273619081,-0.013142341214332,19.1918,192.901,47.8317,75.6793,-0.195366,0.156986,-0.968084,25.5772,164.29,-30.4668,-0.438755,0.0175397,-0.898435,-48.7655,170.669,-8.20291,,,,,,,,,,,,,,,,,,
3/4/2014 16:23:58,5,Yes,5,6,6,5,6,20.9916,142.484,42.4914,0.345754137907105,-0.589981395009287,2.97931178910808,4.53438,128.015,26.3965,64.4913,-0.228818,0.183131,-0.956089,14.6175,160.02,-35.538,-0.483658,0.016579,-0.8751,-64.5236,159.289,-3.73623,,,,,,,,,,,,,,,,,,
3/5/2014 13:26:48,5,Yes,6,6,6,6,6,28.0024,178.371,32.1355,0.81267479378176,0.023889290641488,3.08074541294013,21.5631,250.691,55.8802,98.356,0.701986,0.30939,-0.641478,12.6979,218.989,-34.5501,0.191609,0.54201,-0.818237,66.6967,255.593,-33.787,,,,,,,,,,,,,,,,,,
3/5/2014 13:26:49,5,Yes,6,6,6,5,7,30.0112,187.187,46.7326,0.787706757246401,0.098109638366446,3.14146760369449,28.8725,227.083,35.8632,64.0465,0.179475,0.485361,-0.855695,66.0249,249.418,-17.6747,0.467988,0.211094,-0.858153,15.4811,212.536,-11.9734,,,,,,,,,,,,,,,,,,
3/11/2014 11:29:31,5,Yes,7,10,10,5,6,-3.46107,98.2687,51.2614,0.80929380765511,-0.039102909646839,0.260431301943824,-12.5161,151.346,72.8555,76.164,-0.12457,0.00178367,-0.992209,-49.0522,155.467,-2.78146,0.0801758,0.587562,-0.805197,33.2353,153.204,2.96064,,,,,,,,,,,,,,,,,,
3/12/2014 12:57:53,5,Yes,8,6,6,4,5,0.340261,91.5436,38.5211,0.556413431075007,0.041120547313184,0.182013159106932,10.0414,116.767,44.9129,64.6346,0.0746675,0.193821,-0.978191,36.7317,144.993,-21.6696,-0.427246,-0.855844,-0.291532,-8.09396,87.688,-16.2611,,,,,,,,,,,,,,,,,,
3/12/2014 12:58:59,5,Yes,8,6,6,5,5,-8.84473,142.135,63.5382,0.631230273321328,0.109137190892009,0.173498990593282,-13.1099,194.355,65.3018,72.8156,0.125234,0.303005,-0.944725,-39.4526,227.535,-6.6694,0.124528,0.146124,-0.981397,28.3036,188.223,-5.62613,,,,,,,,,,,,,,,,,,
3/17/2014 11:41:00,5,Yes,9,6,6,5,5,12.9714,149.573,15.4492,0.672676159521663,0.003343740814474,3.12245874998257,6.45369,185.919,-8.11707,66.0343,-0.277811,0.607397,-0.744238,-45.2893,220.167,-70.8015,0.318769,0.206799,-0.924997,59.2227,192.408,-61.769,,,,,,,,,,,,,,,,,,
3/17/2014 11:42:01,5,Yes,9,10,10,4,5,-2.27765,158.054,22.9615,0.321394773123852,0.012490483277212,-0.119346905179036,-5.45622,187.947,-16.5447,58.366,-0.424572,0.0565801,-0.903625,-65.1041,178.942,-58.9385,0.457009,0.00708787,-0.889434,51.9993,161.929,-40.8865,,,,,,,,,,,,,,,,,,
3/17/2014 11:55:36,5,Yes,10,10,10,4,6,6.38806,220.045,55.7223,0.611204355698479,-0.047966844474441,0.082816439139938,-0.332109,260.412,36.0556,60.352,-0.263621,0.286767,-0.921015,-49.122,260.569,-15.5152,0.229196,0.412485,-0.88166,54.4326,257.469,-4.46078,,,,,,,,,,,,,,,,,,
3/19/2014 11:30:21,5,Yes,11,6,6,5,5,13.8297,183.351,28.0205,0.906823136721414,0.074548522555344,0.071056054120088,28.506,201.079,7.56623,60.213,-0.221968,-0.48388,-0.846516,0.674727,213.122,-50.171,0.211616,0.631695,-0.745775,53.9985,266.047,-25.8185,,,,,,,,,,,,,,,,,,
3/19/2014 12:10:24,5,Yes,12,10,10,4,6,-1.32544,242.447,77.554,0.716066000208844,0.192835872543174,0.052177076435561,-2.58722,288.408,62.2851,62.5276,-0.185527,0.701487,-0.68811,-45.3612,319.892,11.5806,0.462846,0.444704,-0.766819,58.0378,276.735,28.6439,,,,,,,,,,,,,,,,,,
3/25/2014 11:02:48,5,Yes,13,3,3,4,4,21.2158,147.34,99.2314,0.314208410107672,-0.466551994725306,0.093696852274954,8.86006,143.267,71.1131,65.7167,-0.00637899,-0.100681,-0.994898,24.3747,158.054,4.82011,-0.405296,0.0728934,-0.911275,-67.7703,160.416,22.4481,,,,,,,,,,,,,,,,,,
3/25/2014 11:03:18,5,Yes,13,3,3,4,4,4.96895,110.153,86.1798,0.456003824002931,-0.294568510740535,0.021355240107494,4.22887,107.543,72.4965,59.9887,-0.00149623,0.0342516,-0.999412,27.6356,123.551,9.20069,-0.323447,0.0282275,-0.945825,-60.962,128.115,20.2596,,,,,,,,,,,,,,,,,,
3/26/2014 12:19:45,5,Yes,14,10,10,5,6,12.0792,114.349,47.1758,0.582288717671242,-0.201893265949788,0.148054519517315,-0.324352,161.463,38.1147,68.6244,0.0170651,0.343655,-0.938941,42.2469,164.166,-31.6412,-0.283853,0.17633,-0.942515,-52.7818,170.385,-23.2436,,,,,,,,,,,,,,,,,,
3/26/2014 12:20:13,5,Yes,14,10,10,5,7,14.0941,115.904,53.3183,0.830087057599231,-0.127643651138764,-2.91629061359963,3.09599,174.828,78.5215,86.965,0.0863329,0.582052,-0.808555,50.9078,180.645,-4.23616,-0.203239,0.466192,-0.861022,-44.331,187.264,-1.20701,,,,,,,,,,,,,,,,,,
3/29/2014 14:29:18,5,No,15,6,6,3,4,79.9876,162.897,14.0271,0.952487617439304,-1.19131918669524,2.67742115674802,83.9079,205.133,6.71033,88.7088,-0.507684,-0.102954,-0.85537,-7.84657,205.06,-58.9158,-0.99913,0.0146919,-0.0390273,1.22209,192.724,38.5799,,,,,,,,,,,,,,,,,,
5/6/2014 15:00:04,5,Yes,,10,10,4,6,4.57997,154.307,28.7388,0.2856507884318,-0.069078139267218,0.090035231935429,-2.2105,170.364,-5.05441,53.2973,-0.335874,0.0504242,-0.940556,-52.8661,168.717,-53.4408,0.163129,0.0327889,-0.98606,46.6453,166.723,-41.2616,,,,,,,,,,,,,,,,,,
5/6/2014 15:00:07,5,Yes,,10,10,4,6,-7.90246,153.138,21.3546,0.203263375962171,-0.072272771084649,0.085720553868646,-14.8542,179.215,-15.15,55.6036,-0.362053,0.118016,-0.924656,-69.2303,175.563,-60.411,0.181563,-0.0334633,-0.98281,32.6116,155.128,-50.9226,,,,,,,,,,,,,,,,,,
5/6/2014 15:00:21,5,Yes,,6,6,4,6,-2.80287,175.05,35.2798,0.372345676263768,-0.10940353988779,-3.06620802229441,-11.053,194.881,0.774291,53.2363,-0.347514,0.186073,-0.919027,-61.5569,197.648,-45.3148,0.0903155,0.0703526,-0.993425,34.586,189.332,-36.4658,,,,,,,,,,,,,,,,,,
5/6/2014 15:00:17,5,Yes,,10,10,5,6,4.94471,172.415,27.7248,0.315921341322867,-0.080894222522645,0.019023898425792,-1.93913,196.022,-8.57898,54.2225,-0.351747,0.173324,-0.919909,-54.1283,198.33,-53.3347,0.130403,0.016975,-0.991316,44.8294,179.068,-45.4385,,,,,,,,,,,,,,,,,,
3/3/2014 10:52:36,6,Yes,1,6,6,3,4,56.809,174.417,27.602,0.146399554854932,-1.42574443097147,3.11762745546768,40.7173,172.29,21.0389,79.0838,-0.725006,-0.0533824,-0.686671,-65.5772,169.159,-22.3833,-0.824649,0.0217262,0.565228,-15.9181,171.94,75.5827,,,,,,,,,,,,,,,,,,
3/3/2014 11:13:26,6,Yes,2,10,10,7,8,53.0551,148.494,28.9668,0.754067284282477,-0.990397214183231,-0.202065102182578,39.2201,161.179,16.1677,61.923,-0.235187,0.35356,-0.905363,6.31704,204.221,-51.6928,-0.998932,-0.0374076,0.0271383,-37.4148,149.844,35.3761,,,,,,,,,,,,,,,,,,
3/4/2014 12:51:13,6,Yes,4,6,6,6,8,40.0412,211.969,35.6404,2.50605627302383,-1.64930841521,-0.010955646927634,13.0418,259.42,16.2625,93.6318,-0.957294,-0.13378,-0.256301,-99.9831,216.621,-3.78186,-0.77537,0.408646,0.481466,-31.5573,277.244,83.6131,,,,,,,,,,,,,,,,,,
3/4/2014 16:20:56,6,Yes,5,10,10,8,8,57.3054,94.1911,21.4475,0.65255788348542,-1.1933531485337,-0.379192254909845,70.5252,153.087,-2.68751,89.3063,-0.49344,-0.123688,-0.86094,-10.864,113.876,-41.2462,-0.983226,0.0355235,-0.178896,1.01672,122.286,54.2015,,,,,,,,,,,,,,,,,,
3/11/2014 11:23:52,6,Yes,7,10,10,10,10,1.27069,148.205,28.4543,-0.726313182259799,-1.03440472482331,0.335552177264274,9.59843,141.058,22.4101,70.4444,-0.265851,-0.672389,-0.690809,-52.9496,107.164,-39.8952,-0.931032,-0.196302,0.307643,-61.2205,120.12,40.6295,,,,,,,,,,,,,,,,,,
3/11/2014 11:24:53,6,Yes,7,10,10,7,8,7.01575,118.937,48.5856,-0.026435898437338,-0.592273172511507,-0.041023213958763,1.0376,139.944,13.1571,55.6505,0.0646632,-0.293387,-0.953804,-11.8818,118.882,-47.5024,-0.927577,0.105683,-0.358375,-63.6537,110.582,22.4789,,,,,,,,,,,,,,,,,,
3/12/2014 12:53:55,6,Yes,8,10,10,10,10,4.12178,138.763,34.106,0.122236417728364,-0.801397979038088,0.211008886011739,7.66672,70.958,-21.1388,99.1703,-0.184979,0.219626,-0.957887,-34.9709,164.498,-48.139,-0.999933,-0.0106999,-0.00434451,-73.9161,110.778,37.5983,,,,,,,,,,,,,,,,,,
3/17/2014 11:38:27,6,Yes,9,10,10,6,7,27.9349,143.107,34.5178,0.467266262248283,-0.915356366273784,-0.501729799982796,10.0569,161.248,-4.65686,59.1918,-0.496325,-0.278952,-0.822099,-39.3356,139.564,-60.4065,-0.777412,0.569959,-0.266041,-34.5795,194.567,44.2369,,,,,,,,,,,,,,,,,,
3/17/2014 11:40:05,6,Yes,9,10,10,10,10,24.0184,133.634,47.3106,0.571113144420247,-1.05877830287059,-0.344618186648084,32.3435,202.47,12.301,91.1883,-0.390883,0.110209,-0.913819,-40.6431,152.831,-45.4201,-0.973108,0.120625,-0.196241,-45.0655,165.741,74.6918,,,,,,,,,,,,,,,,,,
3/19/2014 12:08:32,6,Yes,12,6,6,7,8,33.1367,219.234,32.1587,0.555616652038893,-1.24369422929442,-0.344709767684418,5.81124,221.981,11.2501,78.6351,-0.838965,0.129132,-0.528642,-89.5572,223.994,-41.4549,-0.972164,0.147679,-0.1819,-40.744,269.068,41.8667,,,,,,,,,,,,,,,,,,
3/25/2014 10:59:25,6,Yes,13,6,6,3,3,55.6525,101.922,23.1614,1.64964130620025,-1.6025951976985,-0.393602886997434,54.1789,100.897,36.1928,68.791,-0.648738,0.0328363,-0.760303,-28.8295,134.512,1.34533,-0.869006,-0.309673,0.385916,5.63909,82.6233,65.4344,,,,,,,,,,,,,,,,,,
3/25/2014 11:00:26,6,Yes,13,6,10,5,6,32.2534,129.304,22.7773,0.7516761525942,-1.18564317407468,-0.227772096987123,13.2749,113.767,22.0228,77.4972,-0.286026,-0.127803,-0.949661,-44.9725,154.413,-51.0279,-0.876492,-0.00780376,0.481354,-64.8534,135.106,55.2384,,,,,,,,,,,,,,,,,,
5/6/2014 15:02:52,6,Yes,,10,10,7,8,61.1964,150.789,1.83641,0.653962386050707,-1.33368912615243,-0.197368250913716,31.6048,150.738,-8.85167,69.2587,-0.688173,-0.0975544,-0.718958,-43.9305,153.097,-60.8357,-0.872841,-0.020141,0.487588,-20.9603,139.869,56.2707,,,,,,,,,,,,,,,,,,
5/6/2014 15:02:57,6,Yes,,10,10,9,9,69.9319,140.563,13.6173,0.389681757516047,-1.31717023804676,-0.082983948828554,48.4801,163.929,5.56536,81.5398,-0.692393,-0.0818061,-0.716868,-45.8567,153.526,-57.807,-0.869693,0.0124514,0.493436,-19.839,133.921,58.3503,,,,,,,,,,,,,,,,,,
5/6/2014 15:03:13,6,Yes,,10,10,7,7,18.4426,127.91,4.44374,0.359092419647095,-0.848539335592069,-0.133806078686385,-0.634936,119.584,-17.352,61.1765,-0.202514,-0.137948,-0.969515,-17.6246,140.926,-92.088,-0.997439,-0.0696567,-0.0162379,-73.474,132.751,13.2558,,,,,,,,,,,,,,,,,,
5/6/2014 15:03:18,6,Yes,,10,10,7,7,15.5166,111.761,5.2312,0.432671250511566,-0.993190084279155,-0.190447737339198,1.28542,128.567,-9.98366,65.6185,-0.355828,-0.0815833,-0.930984,-39.6832,130.686,-82.0901,-0.99723,-0.0473691,0.0573401,-69.8801,121.322,30.0989,,,,,,,,,,,,,,,,,,
5/6/2014 15:03:37,6,Yes,,10,10,7,8,17.8477,132.188,6.29922,0.152984602959317,-1.07469423959477,-0.027266772451796,-0.258462,138.29,-6.07025,65.5947,-0.432731,-0.17379,-0.884614,-46.5775,134.081,-78.8582,-0.919617,0.0523674,0.38931,-65.2147,126.843,39.0047,,,,,,,,,,,,,,,,,,
5/6/2014 15:03:33,6,Yes,,10,10,7,7,29.3977,120.58,6.85264,0.183108164286945,-1.06268281273463,-0.021174962052606,11.9115,130.837,-7.88623,63.4769,-0.423053,-0.119433,-0.898199,-32.5957,132.187,-79.2291,-0.954509,-0.0617833,0.29171,-55.8379,112.033,32.6252,,,,,,,,,,,,,,,,,,
5/6/2014 15:04:04,6,Yes,,10,10,7,8,10.6995,118.231,0.98511,-0.079036837162382,-1.10665826356805,0.058295832678978,-10.1876,134.684,-10.6372,69.3166,-0.481704,-0.119502,-0.868148,-57.2782,119.526,-85.786,-0.779852,0.0324352,0.625123,-67.9899,105.554,40.0101,,,,,,,,,,,,,,,,,,
5/6/2014 15:04:09,6,Yes,,10,10,7,8,21.5416,122.083,-0.404227,-0.124413297609934,-1.03537760284104,0.093102234753074,3.13809,117.742,-14.468,60.6121,-0.440685,-0.212372,-0.872178,-35.2359,113.868,-88.0775,-0.75099,0.175646,0.636524,-57.9849,110.106,29.1702,,,,,,,,,,,,,,,,,,
5/6/2014 15:04:25,6,Yes,,10,10,7,8,4.66185,136.539,13.3506,-0.216795327283727,-1.15791113314585,0.10353044944074,-23.3281,140.856,-1.36215,63.9923,-0.570314,-0.107894,-0.81431,-72.3743,134.141,-68.1739,-0.808023,0.0459263,0.587359,-70.0491,120.075,56.0638,,,,,,,,,,,,,,,,,,
5/6/2014 15:04:21,6,Yes,,10,10,7,7,14.0905,137.415,7.81229,-0.00372007182035,-0.872014877094474,0.048002801692978,-0.191018,136.466,-15.7847,59.0927,-0.231203,-0.121019,-0.96535,-24.9279,141.194,-92.6513,-0.999474,-0.0322226,0.00361579,-72.7764,129.093,25.1284,,,,,,,,,,,,,,,,,,
3/3/2014 10:51:34,7,Yes,1,10,10,10,10,7.08274,176.6,20.6437,0.193089209390135,-0.36916917374093,2.92569968734513,-2.35717,197.377,-10.7387,53.4202,-0.411697,0.269592,-0.870532,-49.5182,197.706,-62.9987,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2014 11:10:58,7,Yes,2,10,10,9,10,22.3748,104.793,73.1034,0.225775657484576,-0.057009609215186,0.136176898610188,19.9453,135.405,54.9091,55.3008,-0.0234404,0.483796,-0.874867,5.61914,129.99,-14.1734,,,,,,,,,,,,,,,,,,,,,,,,
